,tgt,label,node1,node2,nodes,ctx
1968,Lezcano schirmt die Kugel ab und gibt mit Übersicht ins Zentrum .,A0 A1 A0 A1 A0 A1,0 2 0 4 0 6,1 1 3 3 5 5,Lezcano abschirmen kugeln geben Übersicht geben Zentrum,ticker
1969,"Petric lupft den Ball sehenswert in den Lauf von van Nistelrooy , der Ulreich mit einem Heber aus sechs Metern keine Chance lässt .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 2 8 2 10 2 12 6 14,1 1 3 3 5 5 7 7 9 9 11 11 13 13,Petric lupfen ballen lupfen Chance der laufen von van_Nistelrooy einer Heber meter sechs in Ulreich,ticker
1970,"Werner ahnt das , nimmt den Ball mit der Brust mit und zieht aus 15 Metern ab .",A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 4 8,1 1 3 3 5 5 7 7,Werner mitnehmen ballen abziehen Meter der Brust meter 15,ticker
1971,Lewandowski zieht bis zur linken Fünferlinie und überwindet Casteels mit einem feinen Lupfer ins lange Eck .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 4 8 4 10 4 12,1 1 3 3 5 5 7 7 9 9 11 11,Lewandowski ziehen Fünferlinie überwinden Casteels zur link fein Lupfer ins lang lang Eck,ticker
1972,"Tolle Kombination der Kölner zum 1:1 : Hector , Rausch und Bittencourt hebeln die rechte Abwehrsreite der Hertha aus , nach der Vorlage von Bittencourt durch die Beine von Jarstein von der Grundlinie muss Modeste nur noch den Fuß hinhalten .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 2 8 9 2 9 4 4 13 4 15 4 17 4 19 4 21,1 1 3 3 5 5 7 7 10 10 11 11 12 12 14 14 16 16 18 18 20 20,Kombination aushebeln Abwehrsreite muss fußen der rechte der Hertha Hector aushebeln muss der Vorlage muss Modeste von Bittencourt der Bein der Grundlinie,ticker
1973,Draxler umkurvt in zentraler Position Stark und zieht mit links aus 20 Metern ab .,A0 A1 A0 A1 A0 A1,0 2 2 4 2 6,1 1 3 3 5 5,Draxler abziehen Meter mit links meter 20,ticker
1974,"Ehe Orban eine Flanke von Augustin , der viel Alarm machte , zum 2:1 nutzte .",A0 A1 A0 A1,0 2 3 5,1 1 4 4,Augustin machen Alarm Orban nutzen Flanke,report
1975,Okazaki muss den Ball aus kurzer Distanz nur noch über die Linie drücken .,A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8,1 1 3 3 5 5 7 7,Okazaki muss ballen aus kurz kurz Distanz der Linie,ticker
1976,Mkhitaryan nimmt aus 16 Metern Maß und erzielt sein drittes Bundesligator .,A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 2 8,1 1 3 3 5 5 7 7,Mkhitaryan nehmen Meter erzielen Bundesligator meter 16 meter maßen,ticker
1977,"Leverkusen war weiterhin besser , musste vor der Pause jedoch noch den Ausgleich hinnehmen , als Muto Bender entwischte und nach einer Flanke von Brosinski per Seitfallzieher vollstreckte .",A0 A1 A0 A1 A0 A1,0 2 2 4 2 6,1 1 3 3 5 5,Bender vollstreckte Flanke von Brosinski per Seitfallzieher,report
1978,Den fälligen Strafstoß verwandelte Niederlechner wuchtig zum 1:0 .,A0 A1,0 2,1 1,Niederlechner verwandeln Strafstoß,report
1979,"Wieder trat Pander zur Ecke an , in der Mitte erwischte diesmal Diouf das Leder vor Harnik am ersten Pfosten , und der Ball segelte ins lange Eck .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 3 5 5 7 5 9 5 11 11 10 13 15 15 17,1 1 4 4 6 6 8 8 10 10 12 12 14 14 16 16,Pander antreten Ecke Diouf erwischen ledern der Mitte vor Harnik erst Pfosten am ballen segeln Eck ins lang,report
1980,"Den fälligen Freistoß können die Freiburger nicht klären , sodass Contento das Spielgerät aus dem linken Halfeld auf den Elfmeterpunkt hebt .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 3 5 5 7 5 9 7 6,1 1 4 4 6 6 8 8 10 10,Freiburger können Freistoß Contento heben Spielgerät link Halfeld der Elfmeterpunkt aus,ticker
1981,"Ein Abstoß von Mielitz wird an der Mittellinie von Gebre Selassie zu de Bruyne verlängert , der rechts ganz viel Platz hat und im Strafraum Ulreich mit einem Heber überwindet !",A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 2 8,1 1 3 3 5 5 7 7,Gebre haben platzen überwinden Strafraum überwinden Heber haben rechts,ticker
1982,Kramaric erzielte nämlich mit einem sehenswerten Schlenzer von der linken Strafraumecke und mit Hilfe des rechten Innenpfostens den Ausgleich .,A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 6 5,1 1 3 3 5 5 7 7,Kramaric erzielen Ausgleich sehenswert Schlenzer link Strafraumecke von,report
1983,Dort ist Caligiuri zur Stelle und erhöht auf 3:0 !,A0 A1,0 2,1 1,Caligiuri sein stellen,ticker
1984,"Gnabry hält das Leder auf rechts , zieht in die Mitte und läuft durch die gegnerische Hälfte .",A0 A1 A0 A1 A0 A1,0 2 0 4 2 6,1 1 3 3 5 5,Gnabry halten ledern laufen Hälfte auf rechts,ticker
1985,"Ilicevic schickt Müller , der läuft alleine auf Wiedwald zu und schiebt eiskalt zum 3:1 ein .",A0 A1 A0 A1,0 2 2 4,1 1 3 3,Ilicevic schicken Müller einschieben 3:1,ticker
1986,"Nach flachem Abspiel zu Rausch flankt dieser in die Mitte , wo Diouf im Fallen mit der linken Hacke den Ball über die Linie befördert Hannover .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 7 2 7 4 10 12 12 14 12 16 12 18 12 20,1 1 3 3 5 5 8 8 9 9 11 11 13 13 15 15 17 17 19 19,dies flanken Abspiel flanken Mitte zu Rausch Hannover flanken flanken Diouf befördern ballen im Falle der Linie der link link Hacke,ticker
1987,"Brosinski vertändelt gegen Aubameyang , der nur noch einen Gegenspieler und Karius vor sich hat .",A0 A1 A0 A1,0 2 2 4,1 1 3 3,Brosinski vertändeln Aubameyang haben Gegenspieler,ticker
1988,Bei einer Freistoßflanke von rechts setzt sich Delaney im Zentrum im Kopfballduell durch und leitet das Leder quer weiter zu Belfodil .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 2 8 2 10 2 12 4 14 4 16,1 1 3 3 5 5 7 7 9 9 11 11 13 13 15 15,Delaney durchsetzen sich leiten ledern einer Freistoßflanke im Zentrum von rechts im Kopfballduell weit quer zu Belfodil,ticker
1989,Hasebe zieht trocken aus 15 Metern ab und nagelt das Leder ins rechte Eck .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 4 8 8 7,1 1 3 3 5 5 7 7 9 9,Hasebe abziehen Meter nageln ledern meter 15 rechte Eck ins,ticker
1990,"Der Ball prallt von Simons zu Lewandowski , der aus der Drehung aus acht Metern ins rechte untere Eck trifft .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 4 6 4 8 6 10 6 12,1 1 3 3 5 5 7 7 9 9 11 11,ballen prallen Simons zu Lewandowski treffen Drehung treffen Eck meter acht ins rechte,ticker
1991,"Der Schuss von Konoplyanka geht genau auf den Bremer Keeper , doch Pavlenka lässt den Ball durchrutschen .",A0 A1 A0 A1,0 2 3 5,1 1 4 4,Schuss gehen Keeper Pavlenka lässt ballen,ticker
1992,Bellarabi spritzt dazwischen und staubt aus kurzer Distanz ab .,A0 A1 A0 A1,0 2 2 4,1 1 3 3,Bellarabi abstauben Distanz aus kurz,ticker
1993,"Amiri wird nicht konsequent angegriffen , der Youngster legt den Ball von der Grundlinie zurück auf Polanski , der mit dem rechten Innenrist aus rund zehn Metern umgehend flach abschließt .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 6 8 6 10 8 12 8 14 8 16,1 1 3 3 5 5 7 7 9 9 11 11 13 13 15 15,Youngster legen ballen der Grundlinie auf Polanski abschließen Innenrist abschließen Meter umgehen flachen der recht meter zehn,ticker
1994,Chahed setzt sich auf der rechten Seite durch und schlägt die Kugel präzise in den Sechzehner zu Huszti .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 6 5 4 9 4 11,1 1 3 3 5 5 7 7 8 8 10 10,Chahed durchsetzen sich schlagen kugeln recht Seite auf der Sechzehner zu Huszti,ticker
1995,"Der fällige Freistoß von der Mittellinie fliegt in den Strafraum zu Ibisevic , der für Werner zurücklegt .",A0 A1 A0 A1,0 2 2 4,1 1 3 3,Freistoß fliegen Strafraum zu Ibisevic,ticker
1996,"Junuzovic zirkelte einen ruhenden Ball an den Fünfmeterraum , wo Lukimya freistehend einköpfen konnte .",A0 A1 A0 A1,0 2 2 4,1 1 3 3,Junuzovic zirkeln ballen der Fünfmeterraum,report
1997,"Janker zog eine Freistoßflanke von rechts wunderbar in den Sechzehner zu Raffael , der volles Risiko ging und den Ball volley aus zehn Metern ins rechte Eck drosch .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8 5 10,1 1 3 3 5 5 7 7 9 9,Janker ziehen Freistoßflanke von rechts der Sechzehner zu Raffael gehen Risiko,report
1998,"Das Zuspiel von Müller findet Mandzukic , der aus ganz kurzer Distanz nur noch einschieben muss !",A0 A1 A0 A1 A0 A1,0 2 2 4 4 6,1 1 3 3 5 5,Zuspiel finden Mandzukic muss Distanz ganz kurz,ticker
1999,Der Flachschuss von Hahn sitzt im rechten unteren Eck .,A0 A1 A0 A1 A0 A1,0 2 2 4 2 6,1 1 3 3 5 5,Flachschuss sitzen Eck im recht recht unter,ticker
2000,"Hofmanns Finte , der Offensivspieler lässt Xhakas Steilpass durch , düpiert",A0 A1 A0 A1 A0 A1,0 2 2 4 5 2,1 1 3 3 6 6,Finte durchlässt Steilpass steilpass Xhakas Offensivspieler durchlässt,ticker
2001,"Langer Schlag von Horn nach vorne , wo Modeste und Bittencourt per Kopf in den Lauf von Zoller verlängern .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 7 2 7 4,1 1 3 3 5 5 8 8 9 9,Modeste verlängern Kopf verlängern laufen von Zoller Bittencourt verlängern verlängern,ticker
2002,"Die Kugel senkt sich genau auf den Kopf von Schieber , der aus drei Metern lässig einköpft .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 6 8 6 10 10 12,1 1 3 3 5 5 7 7 9 9 11 11,kugeln senken sich der Kopf von Schieber von einköpft einköpft Meter meter drei,ticker
2003,Modeste hat keine Mühe das Leder aus acht Metern ins fast leere Tor zu köpfen .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 2 8 2 10 6 2 6 4,1 1 3 3 5 5 7 7 9 9 11 11 12 12,Modeste haben Mühe haben ledern haben köpfen meter acht leer Tor haben haben,ticker
2004,Markus Babbel hatte aber mit seinem Halbzeitwechsel von Volland zu Vukcevic ein gutes Näschen :,A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8,1 1 3 3 5 5 7 7,Babbel haben Näschen mein Halbzeitwechsel von Volland zu Vukcevic,report
2005,"Kießling spielt am Strafraum zu Sam , der durch zwei Gegenspieler den Weg ins Tor findet .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 4 6 6 8 6 10 8 7,1 1 3 3 5 5 7 7 9 9 11 11,Kießling spielen Strafraum zu Sam finden Weg zwei Gegenspieler ins Tor durch,ticker
2006,Chicharito drückt das Spielgerät an Lössl vorbei ins Tor .,A0 A1 A0 A1 A0 A1,0 2 2 4 2 6,1 1 3 3 5 5,Chicharito drücken Spielgerät an Lössl ins Tor,ticker
2007,"Da ist der Ausgleich : Tolisso schickt den Ball nach rechts zu Kimmich , der erst im zweiten Versuch die Flanke nach innen bringt , dann aber präzise zurück zum Franzosen .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 6 8 8 10 8 12 10 9,1 1 3 3 5 5 7 7 9 9 11 11 13 13,Tolisso schicken ballen nach rechts zu Kimmich bringen Flanke zweit versuchen nach innen im,ticker
2008,Dort steht Moritz völlig blank und zieht eiskalt mit rechts ins linke Eck ab .,A0 A1 A0 A1 A0 A1,0 2 2 4 2 6,1 1 3 3 5 5,Moritz abziehen Eck mit rechts ins link,ticker
2009,"Nach einer Kombination über Arango , Daems und Reus gelangt die Kugel zu Bradley , der aus 14 Metern ins rechte Eck vollendet .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 4 6 7 9 7 11 9 13 9 15,1 1 3 3 5 5 8 8 10 10 12 12 14 14,kugeln langen Kombination über Arango über Daems Bradley vollenden Meter vollenden Eck meter 14 ins rechte,ticker
2010,Vidals scharfe Hereingabe erwischt Herrmann im Fünfer mit der Fußspitze !,A0 A1 A0 A1 A0 A1,0 2 2 4 2 6,1 1 3 3 5 5,Hereingabe erwischen Herrmann im Fünfer der Fußspitze,ticker
2011,"Inui ist frei durch , umkurvt Mielitz und schiebt den Ball im Anschluss von rechts ins leere Tor ein .",A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8,1 1 3 3 5 5 7 7,Inui einschieben ballen im Anschluss leer Tor von rechts,ticker
2012,"Martinez schlägt einen langen Ball auf Lewandowski , der sich an der Straraumkante im Luftduell durchsetzt und Müller per Kopf mitnimmt .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 4 6 4 8 6 10 6 12 8 14,1 1 3 3 5 5 7 7 9 9 11 11 13 13,Martinez schlagen ballen auf Lewandowski durchsetzen sich mitnehmen Müller der Straraumkante im Luftduell per Kopf,ticker
2013,"Kagawa passte sehenswert auf Ginter , der uneigennützig quer auf Aubameyang legte .",A0 A1 A0 A1 A0 A1,0 2 2 4 4 6,1 1 3 3 5 5,Kagawa passte Ginter legen Aubameyang uneigennützig quer,report
2014,"Harnik schlägt den Ball gleich flach und scharf ins Zentrum , wo Cacau angerauscht kommt und das Leder aus fünf Metern über die Linie drückt .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8 9 11 11 13 11 15 13 12,1 1 3 3 5 5 7 7 10 10 12 12 14 14 16 16,Harnik schlagen ballen gleichen flachen ins Zentrum und scharf Cacau drücken ledern fünf Meter der Linie aus,ticker
2015,"Volland verpasst , aber Schipplock steht blank und jagt die Kugel aus sechs Metern unter den Balken .",A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 4 3,1 1 3 3 5 5 7 7,Schipplock jagen kugeln sechs Meter der Balken aus,ticker
2016,Aubameyang spielt Doppelpass mit Kagawa und vollendet eiskalt gegen Casteels Dortmund .,A0 A1 A0 A1,0 2 2 4,1 1 3 3,Aubameyang spielen Doppelpass mit Kagawa,ticker
2017,Inui fintiert erfolgreich gegen Zimmermann und zieht aus 18 Metern flach ab .,A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 4 6 4 8,1 1 3 3 5 5 7 7,Inui fintiert Zimmermann abziehen Meter meter flachen meter 18,ticker
2018,Locker erzielt er sein zehntes Rückrundentor .,A0 A1,0 2,1 1,Helm erzielen Rückrundentor,ticker
2019,"Gerhardt wurde bei einem Konter von Olkowski prima bedient , narrte dann noch mit einem einfachen Haken sowohl Matip als auch Junior Caicara und stellte auf 2:0 .",A0 A1 A0 A1,0 2 3 2,1 1 4 4,Matip narren Haken Junior narren,report
2020,Nach Flanke von Stindl steht Drmic fünf Meter vor dem Tor völlig frei und nickt ein .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 2 8 2 10,1 1 3 3 5 5 7 7 9 9,Drmic stehen Flanke stehen Meter stehen Tor von Stindl meter fünf,ticker
2021,"Ein traumhafter Spielzug : Ginter , Castro und Gündogan hebeln die Deckung auseinander , und Aubameyang schließt letztlich aus kurzer Distanz gekonnt ab .",A0 A1 A0 A1,0 2 2 4,1 1 3 3,Ginter auseinanderhebeln Deckung traumhaft Spielzug,ticker
2022,Ulreich kommt früh raus und köpft das Leder in die Füße von Esswein und wird zudem noch unglücklich von Bobadilla zu Fall gebracht .,A0 A1 A0 A1 A0 A1,0 2 2 4 2 6,1 1 3 3 5 5,Ulreich köpfen ledern der Fuß von Esswein,ticker
2023,"Son spurtete auf links los und bediente im Sechzehner den mitgelaufenen Brandt , der den Ball technisch gekonnt per Direktabnahme über Kraft hinweg ins lange Eck chipte .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8 2 10 2 12 2 14,1 1 3 3 5 5 7 7 9 9 11 11 13 13,Son bedienen Brandt im Sechzehner der ballen per Direktabnahme über Kraft ins lang lang Eck,report
2024,Mandzukic schießt im Fallen ins leere Tor ein .,A0 A1 A0 A1,0 2 0 4,1 1 3 3,Mandzukic einschießen Falle einschießen Tor,ticker
2025,"Schmelzer und Toprak rücken zu weit nach vorn , sodass sich Kaderabek im Rücken davonstehlen kann .",A0 A1 A0 A1 A0 A1 A0 A1,0 2 3 2 5 7 7 9,1 1 4 4 6 6 8 8,Schmelzer rücken weit Toprak rücken Kaderabek können sich im Rücken,ticker
2026,"Als er gerade zupacken wollte , spritzte Hahn dazwischen , klaute den Ball und markierte locker das 3:1 .",A0 A1 A0 A1,0 2 0 4,1 1 3 3,Hahn klauen ballen markieren 3:1,report
2027,"Die Flanke von Bruma landete bei Orban , der nickte ein .",A0 A1 A0 A1,0 2 2 4,1 1 3 3,Bruma landen Flanke bei Orban,report
2028,"Benaglio faustet den Ball nach Petits direktem Freistoß aus 35 Metern unzureichend nach vorne weg , Novakovic ist da und köpft aus vier Metern ein .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 2 8 2 10 4 12,1 1 3 3 5 5 7 7 9 9 11 11,Benaglio wegfausten ballen einköpfen Meter nach Petits direkt Freistoß meter 35 meter vier,ticker
2029,Nach sehenswertem Absatzkick von Lakic beförderte der Einwechselspieler den Ball aus zentraler Position ins rechte Toreck .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8 2 10 6 5 8 7,1 1 3 3 5 5 7 7 9 9 11 11 12 12,Einwechselspieler befördern ballen sehenswert Absatzkick zentral Position rechte Toreck von Lakic aus ins,report
2030,Stoppelkamp nimmt eine Kopfball-Abwehr von Hünemeier am eigenen Sechzehner mit der Brust auf und haut sofort drauf .,A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8,1 1 3 3 5 5 7 7,Stoppelkamp aufnehmen Kopfball-Abwehr von Hünemeier eigen Sechzehner der Brust,ticker
2031,"Nach Flanke von Uchida beförderte Flum den Ball unbedrängt per Kopf an die Unterkante der Querlatte , von wo das Spielgerät hinter die Torlinie prallte .",A0 A1,0 2,1 1,Spielgerät prallen Torlinie,report
2032,Farfan zirkelt einen Freistoß vom linken Flügel auf das linke Fünfmeterraumeck .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 4 3 6 3,1 1 3 3 5 5 7 7 8 8,Farfan zirkeln Freistoß link Flügel link Fünfmeterraumeck vom auf,ticker
2033,Reus verwandelte erst ein de Zuspiel von Camargo flach ins rechte Eck .,A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 6 5,1 1 3 3 5 5 7 7,Reus verwandeln Zuspiel camargo flachen rechte Eck ins,report
2034,Joselu setzt nach und drückt das Leder dann doch noch über die Linie .,A0 A1 A0 A1,0 2 2 4,1 1 3 3,Joselu drücken ledern der Linie,ticker
2035,Robben krallt sich den Abpraller vor Pinola und trifft mit dem linken Außenrist ins rechte Eck .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 0 8 2 10 6 12 6 14,1 1 3 3 5 5 7 7 9 9 11 11 13 13,Robbe krallen sich krallen Abpraller treffen Außenrist treffen Eck vor Pinola der link ins rechte,ticker
2036,Nach seinem Rückpass jagt de Bruyne das Leder von halbrechts per Schrägschuss aus elf Metern ins lange Eck .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8 2 10 2 12 2 14 10 9,1 1 3 3 5 5 7 7 9 9 11 11 13 13 15 15,Bruyne jagen ledern mein Rückpass von halbrechts per Schrägschuss elf Meter ins lang lang Eck aus,ticker
2037,"Corluka köpfte den Abpraller Richtung Tor , wo Bender aus kürzester Distanz vollendete .",A0 A1 A0 A1 A0 A1,0 2 2 4 5 7,1 1 3 3 6 6,Corluka köpfen Abpraller abpraller Richtung Bender vollenden Distanz,report
2038,Dort wirft sich Nicolai Müller in den Ball und bringt die Kugel mit viel Glück an Niedermeier und Ulreich vorbei .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 4 8 4 10 4 12,1 1 3 3 5 5 7 7 9 9 11 11,Müller werfen sich vorbeibringen kugeln der ballen viel glücken an Niedermeier und Ulreich,ticker
2039,"Carvajal läuft allen davon , dringt in den Sechzehner ein und schiebt den Ball dort an Giefer vorbei zum mitgelaufenen Castro .",A0 A1 A0 A1 A0 A1,0 2 0 4 4 6,1 1 3 3 5 5,Carvajal eindringen Sechzehner schieben ballen mitgelaufen Castro,ticker
2040,"Schweinsteiger schickt über die linke Strafraumkante Müller , der einen Haken schlägt und ins Zentrum spielt .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 6 8 6 10,1 1 3 3 5 5 7 7 9 9,Schweinsteiger schicken Strafraumkante der link strafraumkante Müller schlagen Haken spielen Zentrum,ticker
2041,"Sarenren-Bazee vernascht auf der rechten Außenbahn Christensen und flankt dann flach nach innen , wo Anton aus zehn Metern rechter Position direkt aufs Torwarteck schießt .",A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 2 8,1 1 3 3 5 5 7 7,Anton schießen Meter schießen Torwarteck meter zehn recht Position,ticker
2042,"Eine Ecke von Hofmann von rechts köpft Vogt nur bis ans rechte Strafraumeck , wo Raffael steht .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8 6 5,1 1 3 3 5 5 7 7 9 9,Vogt köpfen Ecke von Hofmann rechte Strafraumeck von rechts ans,ticker
2043,"Yarmolenko wird auf der rechten Seite am Strafraumrand von Horn nur begleitet und flankt dann an den Fünfmeterraum , wo sich Philipp gegen Jorge Meré löst und aus kurzer Distanz ins lange Eck einköpft !",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 3 5 3 7 3 9 5 11 7 13 7 15,1 1 4 4 6 6 8 8 10 10 12 12 14 14,Yarmolenko flanken Fünfmeterraum Philipp lösen sich einköpft Distanz einköpft Eck gegen Jorge_Meré aus kurz ins lang,ticker
2044,Schmiedebach legt im Strafraum,A0 A1,0 2,1 1,Schmiedebach legen Strafraum,ticker
2045,"Kampl bleibt unmittelbar vor dem Tor an Gondorf hängen , doch Kießling stolpert die Kugel zu Brandt weiter , der aus vier Metern zum 2:1 trifft .",A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 4 6 6 8,1 1 3 3 5 5 7 7,Kießling weiterstolpern kugeln zu Brandt treffen Meter meter vier,ticker
2046,"Eigentlich ist alles unter Kontrolle , doch Marcos Antonio lädt Ibisevic zum Toreschießen ein .",A0 A1 A0 A1 A0 A1,0 2 3 5 5 7,1 1 4 4 6 6,alle sein Kontrolle Antonio einladen Ibisevic zum Toreschießen,ticker
2047,"Mkhitaryan leitet selbst mit ein , legt an die linke Strafraumkante ab für Reus und hinterläuft .",A0 A1 A0 A1 A0 A1,0 2 2 4 2 6,1 1 3 3 5 5,Mkhitaryan ablegen Strafraumkante für Reus der link,ticker
2048,"Öztunali schirmt im Strafraum , mit dem Rücken zum Tor stehend , den Ball ab und legt auf Serdar ab .",A0 A1 A0 A1,0 2 0 4,1 1 3 3,Öztunali abschirmen Strafraum ablegen Serdar,ticker
2049,"Lasogga bedient Ilicievic links im Strafraum , Lasogga zieht nach innen und schlenzt den Ball sehenswert ins rechte obere Eck .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 2 8 4 10 4 12,1 1 3 3 5 5 7 7 9 9 11 11,Lasogga bedienen Ilicievic schlenzen ballen bedienen links im Strafraum ins rechte obere Eck,ticker
2050,Koch klärt einen Pass von Vrancic nur halbherzig auf den Kopf von Reichel .,A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8,1 1 3 3 5 5 7 7,kochen klären Pass von Vrancic der Kopf von Reichel,ticker
2051,"Verhaegh flankt an den ersten Pfosten , wo Origi höher als Tah und Sven Bender steigt und wuchtig einköpft .",A0 A1 A0 A1,0 2 2 4,1 1 3 3,Verhaegh flanken Pfosten der erst,ticker
2052,"Über links wurde Ivanschitz im Sechzehner eingesetzt , Ivanschitz steckte das Rund weiter in die Mitte zu Holtby , der mit rechts den Ball geschickt annahm und mit links trocken vollendete .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 6 8 8 10,1 1 3 3 5 5 7 7 9 9,Ivanschitz stecken Rund stecken Mitte zu Holtby annehmen ballen mit rechts,report
2053,"Vidal eröffnete mit einem gut getimten Diagonalball , Alaba zündete den Turbo und behielt den Überblick für Costa , der aus sechs Metern volley zum 2:0 vollstreckte .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 3 5 3 7 3 9 9 11 9 13,1 1 4 4 6 6 8 8 10 10 12 12,Vidal eröffnen Diagonalball Alaba zünden Turbo behalten Überblick vollstreckte Meter meter sechs meter volley,report
