,tgt,label,node1,node2,nodes,ctx
2386,"nach einem langen ball auf lex verschätzt sich hradecky , sodass der ingolstädter durch ist und nur noch ins leere tor einschieben muss .",A0 A1 A0 A1 A0 A1,0 2 2 4 2 6,1 1 3 3 5 5,hradecky verschätzen sich lang ballen auf lex,ticker
2387,"debütant merino steckte fein für dembelé durch , dessen flanke erreichte am rechten fünfmetereck aubameyang , der zum 1:1 vollstreckte .",A0 A1 A0 A1 A0 A1 A0 A1,0 2 3 5 5 7 5 9,1 1 4 4 6 6 8 8,merino durchstecken dembelé flanke erreichen fünfmetereck am recht fünfmetereck aubameyang,report
2388,pizarro wird an der strafraumgrenze nicht angegriffen und zieht aus 15 metern ab .,A0 A1 A0 A1,0 2 2 4,1 1 3 3,pizarro abziehen meter meter 15,ticker
2389,"der ball prallt an den linken pfosten und von dort vor die füße von klaus , der nur noch einschieben muss .",A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 2 8,1 1 3 3 5 5 7 7,ballen prallen pfosten prallen fuß der link von klaus,ticker
2390,pizarro leitet seinen treffer mit einem zuckerpass auf ribery selbst ein .,A0 A1 A0 A1 A0 A1,0 2 2 4 2 6,1 1 3 3 5 5,pizarro einleiten treffer einer zuckerpass auf ribery,ticker
2391,"den fälligen freistoß aus halblinker position tritt maxim an den ersten pfosten , dort schleicht sich werner weg und kann völllig freistehend einköpfen .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 2 8 2 10 11 13,1 1 3 3 5 5 7 7 9 9 12 12,maxim tritt freistoß tritt position tritt pfosten aus halblinker der erst werner wegschleichen sich,ticker
2392,"die gastgeber gehen bereits im sechzehner drauf , schwolow spielt den ball direkt in die füße von quaison .",A0 A1 A0 A1 A0 A1 A0 A1,0 2 3 5 5 7 5 9,1 1 4 4 6 6 8 8,gastgeber draufgehen sechzehner schwolow spielen ballen der fuß von quaison,ticker
2393,"seinen schuss wehrte djourou mit dem absatz in letzter sekunde zwar noch ab , doch der nachschuss von ya konan landete im netz .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 7 9 7 11,1 1 3 3 5 5 8 8 10 10,djourou abwehren schuss der absatz letzt sekunde ya landen nachschuss landen netz,report
2394,einer der immer gefährlichen standards des japaners diente dann nilsson als vorlage .,A0 A1 A0 A1,0 2 0 4,1 1 3 3,ein dienen nilsson dienen vorlage,report
2395,podolski köln geht schnell in führung .,A0 A1 A0 A1,0 2 3 2,1 1 4 4,podolski gehen führung köln gehen,ticker
2396,schäfer hat für betrieb gesorgt und leitet nun auch den ausgleich ein .,A0 A1,0 2,1 1,schäfer einleiten ausgleich,ticker
2397,dann avancierte barba vom hölzernen pechvogel zum gefährlichen ästheten :,A0 A1 A0 A1,0 2 2 4,1 1 3 3,barba avancieren pechvogel gefährlich ästhet,report
2398,"rudnevs köpft van der vaarts ecke am zweiten pfosten in die mitte zurück , im fünfer schießt westermann die kugel freistehend über die linie .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 2 8 2 10 8 7 4 13 4 15 4 17,1 1 3 3 5 5 7 7 9 9 11 11 12 12 14 14 16 16,rudnevs zurückköpfen van_der_vaarts schießen kugeln van ecke zweit pfosten der mitte am im fünfer schießen westermann der linie,ticker
2399,robben eilt über links und an allen vorbei in den strafraum .,A0 A1 A0 A1,0 2 2 4,1 1 3 3,robbe eilen strafraum über links,ticker
2400,hofmann rutscht der ball durch und links vor dem strafraum taucht alario auf .,A0 A1 A0 A1 A0 A1,0 2 0 4 0 6,1 1 3 3 5 5,hofmann rutschen ballen auftauchen strafraum auftauchen alario,ticker
2401,"beim nachschuss von olic reagiert der schlussmann hingegen glänzend , am ende vollstreckt jedoch perisic per kopf .",A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 5 7 5 9,1 1 3 3 6 6 8 8,schlussmann reagieren nachschuss von olic perisic vollstreckt enden vollstreckt kopf,ticker
2402,farfan tritt zum elfmeter an und verwandelt sicher ins rechte untere eck .,A0 A1 A0 A1 A0 A1,0 2 0 4 4 6,1 1 3 3 5 5,farfan antritt elfmeter verwandeln eck ins rechte,ticker
2403,"bastians köpfte im strafraum nach halbrechts , wo der indisponierte luiz gustavo cissé aus den augen verloren hatte .",A0 A1 A0 A1,0 2 2 4,1 1 3 3,bastian köpfen strafraum nach halbrechts,report
2404,"compper nutzte den fehlpass von compper im mittelfeld zu einem pass auf mlapa , der allein auf wiese zuging und aus 14 metern am keeper vorbei einschoss .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 0 2 5 2 7 2 9 9 11,1 1 3 3 4 4 6 6 8 8 10 10,compper nutzen fehlpass von im mittelfeld einer pass auf mlapa zugehen weisen,report
2405,"vogt hat nach einem ballverlust von oczipka viel zeit und setzt mit aller ruhe risse in szene , der von halblinks cool in die lange ecke einnetzt .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 7 9 7 11 11 13 11 15,1 1 3 3 5 5 8 8 10 10 12 12 14 14,vogt haben zeit einer ballverlust von oczipka riß setzen ruhe einnetzt ecke von halblinks der lang,ticker
2406,"risse setzt sich auf dem rechten flügel durch und flankt in die mitte , beck kommt zu spät und soto vollendet .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 6 5 8 10,1 1 3 3 5 5 7 7 9 9,riß durchsetzen sich flanken mitte recht flügel auf beck vollenden soto,ticker
2407,rausch kommt im zweikampf mit sereno zu fall und schiedsrichter wolfgang stark zeigt auf den punkt .,A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 2 8,1 1 3 3 5 5 7 7,rauschen kommen zweikampf kommen fall zeigen punkt mit sereno,ticker
2408,naldo ist aufgerückt und schneller als alaba und bugsiert das leder aus fünf metern ins rechte eck .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 4 3 6 5,1 1 3 3 5 5 7 7 8 8,naldo bugsieren ledern fünf meter rechte eck aus ins,ticker
2409,"huntelaar nimmt sich einen freistoß und schlenzt das leder , das noch leicht abgefälscht wird , aus gut 25 metern ins tor .",A0 A1 A0 A1 A0 A1,0 2 0 4 0 6,1 1 3 3 5 5,huntelaar nehmen sich nehmen freistoß schlenzen ledern,ticker
2410,"van der vaart hat zu viel platz und den blick für den startenden lasogga , der im sechzehner aus 14 metern halbrechter position trocken ins lange eck vollendet .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 3 5 3 7 3 9 5 11 5 13 5 15 5 17,1 1 4 4 6 6 8 8 10 10 12 12 14 14 16 16,van haben platzen lasogga vollenden sechzehner vollenden meter vollenden eck meter 14 meter halbrechter halbrechter position ins lang,ticker
2411,ibisevic verwandelt einen von huszti an genter verursachten foulelfmeter sicher mit rechts hoch ins rechte eck .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8 2 10 2 12 8 7,1 1 3 3 5 5 7 7 9 9 11 11 13 13,ibisevic verwandeln foulelfmeter mit rechts rechts hoch rechte eck von huszti an genter ins,ticker
2412,in knapper abseitsposition nahm lewandowski den ball am strafraumrand erst gekonnt mit und vollendete dann volley mit wucht ins linke toreck .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 2 8 4 10 4 12 12 11,1 1 3 3 5 5 7 7 9 9 11 11 13 13,lewandowski mitnehmen ballen vollenden volley knapp abseitsposition am strafraumrand mit wucht link toreck ins,report
2413,lewandowski tritt an und trifft mit einem schuss ins linke eck .,A0 A1 A0 A1 A0 A1,0 2 2 4 2 6,1 1 3 3 5 5,lewandowski treffen schuss ins link link eck,ticker
2414,"das 1:1 ! einwurf von der rechten seite , im strafraum legt der eben erst eingewechselte okotie mit der brust für schieber auf , der den ball mit links unter die querlatte des gehäuses hämmert .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8 8 10 10 12 10 14 10 16,1 1 3 3 5 5 7 7 9 9 11 11 13 13 15 15,einwurf auflegen okotie im strafraum der brust für schieber hämmern ballen mit links der querlatte der gehäuse,ticker
2415,"de bruyne nach links zum mitgelaufenen rodriguez , dessen tolle flanke durch den strafraum segelte und von dost am zweiten pfosten über die linie gedrückt wurde .",A0 A1,0 2,1 1,flanke segeln strafraum,report
2416,"schäfer mit dem fehler , sein befreiungsschlag landet bei arslan , der daraufhin aus der zweiten reihe per lupfer zum 5:0 trifft .",A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 2 8,1 1 3 3 5 5 7 7,arslan treffen reihen treffen 5:0 der zweit per lupfer,ticker
2417,"doch der eben eingewechselte keeper wischt das leder direkt vor die füße von compper , der per abstauber zum 1:0 trifft .",A0 A1 A0 A1,0 2 0 4,1 1 3 3,compper treffen abstauber treffen 1:0,ticker
2418,sam tritt an und schlenzt das spielgerät hoch ins linke eck .,A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 6 5,1 1 3 3 5 5 7 7,sam schlenzen spielgerät spielgerät hoch link eck ins,ticker
2419,"lohn der keineswegs strukturierten bemühungen war das 1:3 durch son , der nach einem schuss von bellarabi den ball zwischen benaglios beinen ins tor spitzelte , als der keeper die hand wohl schon auf der kugel hatte .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 6 8 8 10 8 12 8 14 8 16 12 11,1 1 3 3 5 5 7 7 9 9 11 11 13 13 15 15 17 17,1:3 sein lohnen sein bemühung sein son spitzeln ballen einer schuss benaglios bein ins tor von bellarabi zwischen,report
2420,den folgenden elfmeter verwandelte huszti sicher .,A0 A1,0 2,1 1,huszti verwandeln elfmeter,report
2421,also schlenzt chicharito das spielgerät punktgenau ins rechte eck .,A0 A1 A0 A1 A0 A1,0 2 2 4 2 6,1 1 3 3 5 5,chicharito schlenzen spielgerät ins rechte rechte eck,ticker
2422,"luiz gustavo schnappt sich die kugel von frings , durchquert das mittelfeld und passt messerscharf zu ibisevic , der aus halblinker position aus 16 metern ins rechte untere eck trifft .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 2 8 9 11 9 13 11 15 11 17 11 19,1 1 3 3 5 5 7 7 10 10 12 12 14 14 16 16 18 18,luiz schnappen sich schnappen kugeln durchqueren mittelfeld von frings ibisevic treffen position treffen eck aus halblinker meter 16 ins rechte,ticker
2423,"nach hoher flanke von rodriguez von der mittellinie bleibt mandzukic links im strafraum am ball und legt in die mitte ab , wo helmes unbedrängt zur direktabnahme kommt und per aufsetzer ins linke toreck trifft !",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 2 8 2 10 2 12 2 14 6 16 6 16 6 19 6 19 6 22 6 24 22 26,1 1 3 3 5 5 7 7 9 9 11 11 13 13 15 15 17 17 18 18 20 20 21 21 23 23 25 25,mandzukic bleiben flanke bleiben strafraum ablegen mitte bleiben links von rodriguez der mittellinie am ballen wo helmes kommen zur direktabnahme kommen treffen aufsetzer treffen toreck ins link,ticker
2424,"der gabuner eilt allen davon und legt schließlich quer zum freien mkhitaryan , der eiskalt vollendet .",A0 A1 A0 A1,0 2 2 4,1 1 3 3,gabuner legen mkhitaryan zum quer,ticker
2425,der pfeilschnelle kruse zieht von links nach innen und findet mit seinem vermeintlichen torschuss am rechten pfosten den perfekt einstartenden gnabry .,A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8,1 1 3 3 5 5 7 7,kruse finden gnabry vermeintlich torschuss am recht recht pfosten,ticker
2426,"nach seinem flachpass rettet fritz im fünfer vor die füße von ba , der aus fünf metern einnetzt .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 2 8 8 10 10 12,1 1 3 3 5 5 7 7 9 9 11 11,fritz retten flachpass retten fünfer retten fuß von ba einnetzt meter meter fünf,ticker
2427,"rauschs missglückter schuss aus 16 metern mutiert unfreiwillig zur vorlage für ya konan , der aus sechs metern an ter stegen vorbei ins leere tor einschiebt .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 5 7 5 9 7 11 7 13,1 1 3 3 6 6 8 8 10 10 12 12,rauschs mutieren vorlage für ya_konan ya einschieben meter einschieben tor meter sechs an ter,ticker
2428,"son stahl sich davon , wurde von hilbert mustergültig in szene gesetzt und ließ hitz aus acht metern halbrechter position keine abwehrchance .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 4 8 4 10 4 12 8 7,1 1 3 3 5 5 7 7 9 9 11 11 13 13,son stehlen sich lassen hitz lassen abwehrchance acht meter meter halbrechter halbrechter position aus,report
2429,"luiz gustavo verstolpert zuerst , trifft aber den kopf von giefer und das leder kullert über die linie .",A0 A1 A0 A1,0 2 2 4,1 1 3 3,luiz treffen kopf der linie,ticker
2430,"wunderbar steil geschickt von can , dringt kießling halbrechts in den strafraum ein und trifft aus spitzem winkel maßgenau ins linke obere toreck !",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8 4 3,1 1 3 3 5 5 7 7 9 9,kießling treffen maßgenau spitz winkeln ins link obere toreck aus,ticker
2431,"wieder war es müller , in den reihen der hamburger mit abstand der fleißigste und beste feldspieler , der mit einem präzisen flachschuss den endstand markierte .",A0 A1 A0 A1,0 2 2 4,1 1 3 3,müller markieren endstand präzis flachschuss,report
2432,"heller legt quer auf vrancic , der aus sechs metern einschiebt .",A0 A1 A0 A1,0 2 2 4,1 1 3 3,vrancic einschieben meter meter sechs,ticker
2433,rechts im strafraum nahm harnik den ball volley und ließ kraft mit seinem strammen schuss ins lange eck keinerlei abwehrchance .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 5 7 5 9 5 11,1 1 3 3 6 6 8 8 10 10,harnik nehmen ballen im strafraum kraft strammen schuss ins lang lang eck,report
2434,"rausch schlägt die ecke an den fünfmeterraum , hoffmann springt hoch und köpft rechts unten ein .",A0 A1 A0 A1,0 2 2 4,1 1 3 3,rauschen schlagen ecke der fünfmeterraum,ticker
2435,"altintop öffnet das spiel mit herrlichem diagonalpass auf pranjic , der von der linken seite sofort flankt .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 4 8 6 10 10 12,1 1 3 3 5 5 7 7 9 9 11 11,altintop öffnen spielen herrlich diagonalpass auf pranjic mit flanken flanken seite der link,ticker
2436,"die abwehr war entblößt , lahm netzte die hereingabe des kroaten in der mitte locker ein .",A0 A1 A0 A1 A0 A1,0 2 2 4 2 6,1 1 3 3 5 5,lahm einnetzte hereingabe der kroate der mitte,report
2437,"giefer streckte sich , ließ den ball aber am ersten pfosten durchrutschen , dahinter bedankte sich klasnic und nickte fast auf der linie stehend zum pausenstand ein .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 2 0 5 0 7 0 9 2 11 5 13 5 15,1 1 3 3 4 4 6 6 8 8 10 10 12 12 14 14,giefer strecken sich bedanken lassen ballen einnicken linie einnicken pausenstand sich klasnic am erst erst pfosten,report
2438,"okazaki antizipiert das , fängt die kugel vor dem torwart ab und trifft ins leere gehäuse zum 2:2 .",A0 A1,0 2,1 1,kugeln treffen gehäuse,ticker
2439,"zuber bedient kramaric links im strafraum , bauer greift kaum an und der kroate schnärt den doppelpack .",A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 7 9,1 1 3 3 5 5 8 8,zuber bedienen kramaric bedienen links im strafraum kroate schnärt doppelpack,ticker
2440,malli ist und bleibt derzeit das aushängeschild des fsv :,A0 A1,0 2,1 1,malli bleiben aushängeschild,ticker
2441,"nach direktem spiel , erneut über hosogai und baumjohann , brachte sich ramos im strafraum in position und vollendete flach ins kurze eck .",A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 4 6 4 8,1 1 3 3 5 5 7 7,ramos bringen spielen vollenden eck vollenden flachen ins kurze,report
2442,"haraguchi sieht den parallel mitlaufenden ibisevic , der zum 1:0 vollendet .",A0 A1,0 2,1 1,haraguchi sehen ibisevic,ticker
2443,"kurz vor dem ende machte es der joker dann besser , als er eine ecke von schmid freistehend am langen pfosten einnickte und dem sportclub damit noch ein verdientes remis sicherte .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 0 6 2 8 2 4 2 11 2 13 6 15,1 1 3 3 5 5 7 7 9 9 10 10 12 12 14 14,joker machen ich einnickte ecke sichern remis der enden einen von schmid lang pfosten der sportclub,report
2444,risse nimmt die kugel kurz an und jagt sie per flachschuss ins lange eck .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 4 8 4 10 10 9,1 1 3 3 5 5 7 7 9 9 11 11,riß annehmen kugeln jagen risse kugeln kurz per flachschuss lang eck ins,ticker
2445,bender vollstreckte mit langem bein .,A0 A1,0 2,1 1,bender vollstreckte bein,report
2446,klose brachte die haarspitzen noch an den ball und verlängerte neben den rechten pfosten .,A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 4 8,1 1 3 3 5 5 7 7,klose bringen haarspitzen verlängern pfosten der ballen der recht,report
2447,"fernandes erobert den ball gegen stindl und spielt steil auf mehmedi , der sich im eins-gegen-eins gegen hoffmann behauptet und aus 13 metern ins linke untere eck einschießt .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 4 8 4 10 8 12 8 14 10 16 10 18 10 20,1 1 3 3 5 5 7 7 9 9 11 11 13 13 15 15 17 17 19 19,fernandes erobern ballen spielen mehmedi gegen stindl behaupten sich einschießen meter im eins-gegen-eins gegen hoffmann meter 13 ins link untere eck,ticker
2448,"was für ein hammer : sorg nimmt einen querpass auf rechts an , zieht einfach mal aus rund 30 metern ab und nagelt das spielgerät perfekt ins rechte obere eck .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 2 6 7 2 7 4 4 11 4 13,1 1 3 3 5 5 8 8 9 9 10 10 12 12,was abziehen meter nageln spielgerät meter 30 sorg abziehen nageln obere eck ins rechte,ticker
2449,"der österreicher bedient in der mitte leitner , der ohne große mühe flach einschießt !",A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 4 6 6 8,1 1 3 3 5 5 7 7,österreicher bedienen mitte mitte leitner einschießen mühe mühe flachen,ticker
2450,"bobadilla passt maßgenau in den lauf von hanke , der von piszczek nur begleitet wird .",A0 A1 A0 A1,0 2 2 4,1 1 3 3,bobadilla passt laufen von hanke,ticker
2451,"der stürmer zieht ab und schießt veljkovic an , bevor es reus anschließend besser macht .",A0 A1 A0 A1 A0 A1,0 2 0 4 0 6,1 1 3 3 5 5,stürmer anschießen veljkovic machen ich machen reus,ticker
2452,"thiago spielt lahm am strafraumrand halbhoch an , der für müller liegen lässt .",A0 A1 A0 A1,0 2 2 4,1 1 3 3,thiago anspielen lahm am strafraumrand,ticker
2453,"nach einem langen ball von park legte okasaki ab auf koo , der trocken zur führung traf .",A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 4 8,1 1 3 3 5 5 7 7,okasaki ablegen ballen auf koo von park treffen führung,report
2454,"dort behält brecko die übersicht , legt quer auf novakovic , der den ball aus sechs metern über die linie drücken kann .",A0 A1 A0 A1 A0 A1 A0 A1,0 2 3 5 5 7 5 9,1 1 4 4 6 6 8 8,brecko behalten übersicht novakovic können ballen meter sechs der linie,ticker
2455,haberer bedankt sich und nagelt die kugel aus zentraler position in die maschen .,A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 0 4 4 6 4 8 6 5,1 1 3 3 5 5 7 7 9 9,haberer bedanken sich nageln kugeln zentral position der masche aus,ticker
2456,"osako bringt den ball in die mitte , wo der keeper unmotiviert vorbeifliegt .",A0 A1 A0 A1,0 2 2 4,1 1 3 3,osako bringen ballen der mitte,ticker
2457,"bobadilla und koo spielen sich rechts in den strafraum , koo streichelt den ball zu esswein , der aus elf metern fulminant hoch ins rechte eck einschießt .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 7 2 7 10 10 12 12 14 12 16 14 18 14 20 14 22,1 1 3 3 5 5 8 8 9 9 11 11 13 13 15 15 17 17 19 19 21 21,bobadilla spielen sich spielen rechts der strafraum koo spielen streicheln ballen zu esswein einschießen meter einschießen eck fulminant hoch meter elf ins rechte,ticker
2458,dadurch kommt kießling völlig frei zum kopfball und lässt jentzsch keine chance .,A0 A1 A0 A1 A0 A1,0 2 0 4 0 6,1 1 3 3 5 5,kießling kommen kopfball lässt jentzsch lässt chance,ticker
2459,"kostic haut das leder dann auf gut glück nach hinten , zur freude von rupp .",A0 A1 A0 A1,0 2 0 4,1 1 3 3,kostic haut ledern haut glücken,ticker
2460,"hübner hatte das vorentscheidende kopfballduell für sich entschieden , ehe wagner sich gegen bender illegal platz verschaffte und so das leder mit den haarspitzen hinter die linie drückte .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 3 5 3 7 3 9 5 11 9 13 9 15,1 1 4 4 6 6 8 8 10 10 12 12 14 14,hübner haben kopfballduell wagner verschaffen sich verschaffen platzen drücken ledern gegen bender der haarspitzen der linie,report
2461,"nach einer ecke von der rechten seite bringt die freiburger abwehr den ball nicht weg , der pitroipa vor die füße fällt .",A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8 2 10 2 12 10 12 5 12,1 1 3 3 5 5 7 7 9 9 11 11 13 13 14 14,abwehr wegbringen ballen einer ecke der recht recht seite der pitroipa der fuß fällen fällen,ticker
2462,kramer treibt die kugel durch das zentrum und bindet so kramer .,A0 A1 A0 A1,0 2 2 4,1 1 3 3,kramer treiben kugeln der zentrum,ticker
2463,werner spitzelt das leder von der strafraumkante dem herausstürmenden baumann durch die beine .,A0 A1 A0 A1 A0 A1 A0 A1,0 2 2 4 2 6 2 8,1 1 3 3 5 5 7 7,werner spitzeln ledern der strafraumkante herausstürmenden baumann der bein,ticker
